Date,Adj Close,Close,High,Low,Open,Volume
2021-02-05,175.0272979736328,225.6591796875,229.9923095703125,218.82249450683594,223.540771484375,130323308
2021-02-08,174.09373474121094,224.45553588867188,229.2219696044922,222.91488647460938,228.69236755371094,43093963
2021-02-09,171.0315704345703,220.50758361816406,230.32933044433594,219.7372589111328,225.89991760253906,73377134
2021-02-10,169.9486541748047,219.11135864257812,222.5297088623047,214.82638549804688,220.50758361816406,49104142
2021-02-11,169.12709045410156,218.05215454101562,220.7964630126953,216.17446899414062,220.50758361816406,45311749
2021-02-12,162.40533447265625,209.38592529296875,217.37811279296875,207.79710388183594,217.37811279296875,114826417
2021-02-15,163.26422119140625,210.49327087402344,212.8042755126953,209.43406677246094,210.3488311767578,33000365
2021-02-16,163.0028076171875,210.15625,213.57460021972656,209.19334411621094,210.9265899658203,30271502
2021-02-17,162.62936401367188,209.67478942871094,210.30068969726562,208.51930236816406,209.5303497314453,20615018
2021-02-18,163.45091247558594,210.73399353027344,212.41909790039062,209.81922912597656,210.1081085205078,24997592
2021-02-19,161.2850341796875,207.94154357910156,210.7821502685547,206.06385803222656,210.73399353027344,29208388
2021-02-22,158.44784545898438,199.37159729003906,204.13803100585938,198.36053466796875,204.13803100585938,53531490
2021-02-23,159.55747985839844,200.767822265625,202.74180603027344,199.32345581054688,200.286376953125,27703323
2021-02-24,159.82533264160156,201.10484313964844,202.01962280273438,198.8419952392578,201.3455810546875,13667471
2021-02-25,160.05490112304688,201.3937225341797,203.36770629882812,201.05670166015625,201.73074340820312,26953713
2021-02-26,155.99900817871094,196.29026794433594,200.286376953125,195.47178649902344,199.56417846679688,45101885
2021-03-01,158.33303833007812,199.22715759277344,200.04563903808594,196.48284912109375,197.8309326171875,16850430
2021-03-02,160.6288604736328,202.11590576171875,202.98252868652344,198.8419952392578,199.32345581054688,26590262
2021-03-03,160.66712951660156,202.1640625,204.13803100585938,201.05670166015625,204.13803100585938,21648963
2021-03-04,160.475830078125,201.92332458496094,203.4639892578125,199.9011993408203,201.05670166015625,25858155
2021-03-05,159.59576416015625,200.81597900390625,202.2122039794922,199.5160369873047,200.286376953125,17990773
2021-03-08,159.17486572265625,200.286376953125,202.98252868652344,199.99749755859375,201.92332458496094,23874105
2021-03-09,159.0218048095703,200.09378051757812,201.97146606445312,197.15689086914062,200.9604034423828,23463213
2021-03-10,158.02699279785156,198.8419952392578,201.44186401367188,198.16795349121094,201.3455810546875,20358192
2021-03-12,157.03213500976562,197.5902099609375,200.286376953125,195.9532470703125,200.286376953125,31973696
2021-03-15,157.2234344482422,197.8309326171875,198.36053466796875,194.12371826171875,198.2161102294922,42699297
2021-03-16,159.06007385253906,200.14193725585938,201.1529998779297,197.34947204589844,198.74571228027344,50641203
2021-03-17,161.16455078125,202.78994750976562,205.9675750732422,200.81597900390625,204.3306121826172,81604999
2021-03-18,166.55967712402344,209.57850646972656,210.9747314453125,204.04173278808594,205.1009521484375,95536034
2021-03-19,170.61557006835938,214.68194580078125,217.76327514648438,207.55638122558594,210.87843322753906,139352860
2021-03-22,172.94960021972656,217.6188507080078,218.00401306152344,213.2857208251953,215.0189666748047,47823778
2021-03-23,170.04161071777344,213.9597625732422,219.64096069335938,213.0931396484375,216.6559295654297,43165463
2021-03-24,165.2587127685547,207.94154357910156,214.5375213623047,207.2675018310547,212.8042755126953,28672557
2021-03-25,161.92984008789062,203.75286865234375,207.94154357910156,201.2974395751953,207.1712188720703,42248040
2021-03-26,161.39413452148438,203.07882690429688,206.49717712402344,202.54922485351562,206.30459594726562,27083832
2021-03-30,164.1873321533203,206.5934600830078,207.0267791748047,202.5973663330078,205.3416748046875,28862387
2021-03-31,167.21014404296875,210.39698791503906,211.1673126220703,204.81207275390625,206.1120147705078,37890481
2021-04-01,168.39630126953125,211.88949584960938,212.41909790039062,209.24148559570312,211.8413543701172,30182056
2021-04-05,162.65679931640625,204.66763305664062,211.8413543701172,202.69366455078125,209.5303497314453,32586507
2021-04-06,162.7333221435547,204.76393127441406,206.9786376953125,202.3566436767578,205.87127685546875,26663018
2021-04-07,163.6134033203125,205.87127685546875,207.2193603515625,204.57135009765625,204.81207275390625,15790468
2021-04-08,163.1925048828125,205.3416748046875,208.0859832763672,204.95651245117188,206.88233947753906,14660557
2021-04-09,163.0777130126953,205.19723510742188,207.94154357910156,204.66763305664062,205.82313537597656,16994483
2021-04-12,157.10865783691406,197.68649291992188,203.17510986328125,197.3976287841797,202.2122039794922,35840817
2021-04-13,159.71055603027344,200.9604034423828,201.92332458496094,198.36053466796875,199.32345581054688,21027436
2021-04-15,158.1800079345703,199.03457641601562,202.6455078125,198.36053466796875,201.24928283691406,18205903
2021-04-16,159.1365966796875,200.23822021484375,201.49002075195312,198.8419952392578,200.286376953125,13824608
2021-04-19,157.33822631835938,197.97537231445312,198.4568328857422,196.19398498535156,197.3976287841797,16400507
2021-04-20,155.7694549560547,196.00140380859375,199.32345581054688,194.99034118652344,198.55311584472656,22187707
2021-04-22,157.56784057617188,198.26425170898438,198.6494140625,193.11265563964844,194.50888061523438,24030915
2021-04-23,157.14691162109375,197.73464965820312,199.32345581054688,196.67544555664062,196.67544555664062,20381213
2021-04-26,157.10865783691406,197.68649291992188,199.08273315429688,197.10874938964844,198.16795349121094,20652091
2021-04-27,157.1851806640625,197.7827911376953,199.2753143310547,197.44577026367188,197.68649291992188,11885588
2021-04-28,157.26168823242188,197.87908935546875,198.8419952392578,197.68649291992188,198.36053466796875,13197445
2021-04-29,156.3433837890625,196.7235870361328,199.85305786132812,196.48284912109375,199.4197540283203,13601150
2021-04-30,155.04241943359375,195.0866241455078,198.07167053222656,194.50888061523438,196.3384246826172,17130954
2021-05-03,153.77975463867188,193.49781799316406,194.36444091796875,192.5830535888672,193.73854064941406,21405441
2021-05-04,152.7466278076172,192.1978759765625,194.8459014892578,191.7164306640625,193.73854064941406,18962501
2021-05-05,154.12413024902344,193.93113708496094,194.50888061523438,192.10159301757812,193.97927856445312,14396547
2021-05-06,155.15721130371094,195.23106384277344,198.31239318847656,194.60516357421875,194.79776000976562,14872429
2021-05-07,157.14691162109375,197.73464965820312,198.79385375976562,195.42364501953125,195.42364501953125,20213092
2021-05-10,157.29995727539062,197.92723083496094,199.7567596435547,197.3976287841797,199.4678955078125,16922951
2021-05-11,156.1138153076172,196.43470764160156,198.8419952392578,196.19398498535156,196.3384246826172,14277000
2021-05-12,155.5398712158203,195.7125244140625,197.6383514404297,195.32736206054688,196.3384246826172,17174525
2021-05-14,162.42721557617188,204.37875366210938,205.2935333251953,196.43470764160156,197.3976287841797,64021335
2021-05-17,162.695068359375,204.7157745361328,208.95260620117188,203.80101013183594,208.76002502441406,39465392
2021-05-18,160.74363708496094,202.26034545898438,206.64161682128906,201.87518310546875,206.16015625,31653409
2021-05-19,158.9835662841797,200.04563903808594,203.56028747558594,199.85305786132812,202.26034545898438,25345241
2021-05-20,158.4095916748047,199.32345581054688,201.5381622314453,199.13087463378906,200.7196807861328,21688686
2021-05-21,159.97840881347656,201.2974395751953,202.06776428222656,199.7086181640625,199.9011993408203,23509878
2021-05-24,161.85330200195312,203.6565704345703,204.18617248535156,200.04563903808594,201.73074340820312,29977506
2021-05-25,161.39413452148438,203.07882690429688,205.48611450195312,202.4529266357422,205.1009521484375,26310600
2021-05-26,161.16455078125,202.78994750976562,204.57135009765625,202.50108337402344,203.94544982910156,18253046
2021-05-27,161.58544921875,203.31954956054688,206.2082977294922,202.50108337402344,203.17510986328125,49385674
2021-05-28,162.92466735839844,205.00465393066406,205.5823974609375,203.70472717285156,204.61949157714844,26583388
2021-05-31,165.75613403320312,208.56744384765625,209.81922912597656,206.4490203857422,207.0267791748047,75852502
2021-06-01,164.7230224609375,207.2675018310547,211.26361083984375,206.30459594726562,209.91552734375,40247686
2021-06-02,159.94012451171875,201.24928283691406,204.57135009765625,200.86412048339844,202.69366455078125,100377464
2021-06-03,159.97840881347656,201.2974395751953,202.93438720703125,200.9604034423828,202.93438720703125,48454441
2021-06-04,159.74884033203125,201.00856018066406,201.92332458496094,200.286376953125,201.73074340820312,31286264
2021-06-07,161.81500244140625,203.60842895507812,204.523193359375,202.40478515625,202.5973663330078,32643869
2021-06-08,163.4985809326172,205.72683715820312,206.30459594726562,203.36770629882812,204.3306121826172,22080199
2021-06-09,162.61854553222656,204.61949157714844,206.78604125976562,203.6565704345703,206.06385803222656,25846432
2021-06-10,164.80076599121094,201.5381622314453,203.56028747558594,199.80491638183594,200.9604034423828,31902690
2021-06-11,163.6984100341797,200.19007873535156,202.6455078125,200.04563903808594,202.50108337402344,22249404
2021-06-14,163.22601318359375,199.61233520507812,200.7196807861328,197.5902099609375,200.23822021484375,18358717
2021-06-15,163.0291290283203,199.37159729003906,200.67153930664062,199.32345581054688,199.85305786132812,15426377
2021-06-16,163.65904235839844,200.14193725585938,201.5863037109375,199.37159729003906,199.37159729003906,20878518
2021-06-17,161.92678833007812,198.0235137939453,200.286376953125,197.3976287841797,199.2753143310547,22304032
2021-06-18,161.0606689453125,196.9643096923828,198.79385375976562,194.99034118652344,198.36053466796875,24475206
2021-06-21,160.98190307617188,196.86802673339844,198.36053466796875,194.89404296875,195.56808471679688,19809308
2021-06-22,161.49371337890625,197.49391174316406,198.6012725830078,196.771728515625,198.4568328857422,18737552
2021-06-23,160.58824157714844,196.38656616210938,198.2161102294922,196.04954528808594,198.0235137939453,13059519
2021-06-24,160.0370635986328,195.7125244140625,197.06060791015625,195.03848266601562,196.86802673339844,23299321
2021-06-25,161.45436096191406,197.44577026367188,197.97537231445312,196.19398498535156,196.43470764160156,14411660
2021-06-28,160.31263732910156,196.04954528808594,198.26425170898438,195.80880737304688,198.26425170898438,15190488
2021-06-29,160.07644653320312,195.7606658935547,197.68649291992188,195.61622619628906,196.04954528808594,13839294
2021-06-30,159.60400390625,195.18292236328125,196.8198699951172,195.03848266601562,196.7235870361328,16556397
2021-07-01,159.84019470214844,195.47178649902344,196.24212646484375,194.6533203125,195.37550354003906,10583793
2021-07-02,159.36776733398438,194.89404296875,196.1458282470703,194.74960327148438,195.7606658935547,13187847
2021-07-05,160.3520050048828,196.09768676757812,196.531005859375,195.18292236328125,195.47178649902344,10642939
2021-07-06,159.44651794433594,194.99034118652344,196.24212646484375,194.74960327148438,195.7125244140625,11515716
2021-07-07,160.4307403564453,196.19398498535156,197.5902099609375,194.79776000976562,194.99034118652344,18568033
2021-07-08,159.0528564453125,194.50888061523438,196.91616821289062,194.31629943847656,195.9532470703125,21730892
2021-07-09,158.54103088378906,193.8829803466797,194.8459014892578,193.44967651367188,194.50888061523438,12289809
2021-07-12,158.34417724609375,193.6422576904297,195.03848266601562,193.49781799316406,194.50888061523438,13589278
2021-07-13,158.93470764160156,194.36444091796875,194.7014617919922,193.8829803466797,194.50888061523438,11247522
2021-07-14,160.70632934570312,196.531005859375,197.5420684814453,194.22000122070312,194.36444091796875,21269167
2021-07-15,162.39926147460938,198.6012725830078,200.767822265625,195.37550354003906,196.8198699951172,29963443
2021-07-16,163.6984100341797,200.19007873535156,201.87518310546875,199.5160369873047,199.99749755859375,30137464
2021-07-19,163.58030700683594,200.04563903808594,201.73074340820312,198.6975555419922,199.13087463378906,17099088
2021-07-20,162.83229064941406,199.13087463378906,201.5381622314453,198.74571228027344,200.4789581298828,24567907
2021-07-22,162.98977661132812,199.32345581054688,200.527099609375,198.2161102294922,199.32345581054688,19016769
2021-07-23,167.24168395996094,204.523193359375,205.67869567871094,198.8419952392578,199.32345581054688,46241640
2021-07-26,166.2574462890625,203.31954956054688,207.36380004882812,202.98252868652344,206.06385803222656,49084040
2021-07-27,164.28895568847656,200.91226196289062,205.1009521484375,200.23822021484375,204.13803100585938,25378089
2021-07-28,164.64328002929688,201.3455810546875,202.2122039794922,199.7567596435547,200.5752410888672,15304399
2021-07-29,162.2417755126953,198.40869140625,202.40478515625,198.0235137939453,201.3455810546875,16204679
2021-07-30,161.3756103515625,197.34947204589844,199.4197540283203,197.01246643066406,198.4568328857422,15515733
2021-08-02,163.22601318359375,199.61233520507812,199.80491638183594,197.8309326171875,198.79385375976562,10046707
2021-08-03,165.27320861816406,202.11590576171875,203.07882690429688,198.79385375976562,199.80491638183594,19179805
2021-08-04,164.2495880126953,200.86412048339844,203.2714080810547,200.38265991210938,203.07882690429688,11421835
2021-08-05,169.4857635498047,207.2675018310547,208.71188354492188,199.22715759277344,200.86412048339844,48995450
2021-08-06,168.69834899902344,206.30459594726562,207.98968505859375,204.7157745361328,207.4119415283203,24489836
2021-08-09,168.34402465820312,205.87127685546875,209.0970458984375,204.81207275390625,207.0267791748047,21142199
2021-08-10,165.2338409423828,202.06776428222656,206.49717712402344,200.81597900390625,206.06385803222656,18855165
2021-08-11,164.28895568847656,200.91226196289062,202.78994750976562,199.7567596435547,202.06776428222656,16012451
2021-08-12,164.48580932617188,201.1529998779297,206.25643920898438,200.62339782714844,202.4529266357422,28758718
2021-08-13,166.49365234375,203.60842895507812,204.42691040039062,201.44186401367188,202.06776428222656,19576945
2021-08-16,166.0606231689453,203.07882690429688,205.3416748046875,202.69366455078125,203.56028747558594,11621038
2021-08-17,164.72203063964844,201.44186401367188,203.6565704345703,201.05670166015625,202.98252868652344,8161139
2021-08-18,164.5251922607422,201.20114135742188,203.6565704345703,200.62339782714844,201.82704162597656,11149120
2021-08-20,164.48580932617188,201.1529998779297,202.88624572753906,199.03457641601562,199.32345581054688,20168965
2021-08-23,162.4385986328125,198.6494140625,202.40478515625,198.36053466796875,201.73074340820312,10319044
2021-08-24,162.0055389404297,198.11981201171875,199.32345581054688,197.10874938964844,199.32345581054688,12971124
2021-08-25,162.51734924316406,198.74571228027344,200.19007873535156,198.36053466796875,198.74571228027344,10994627
2021-08-26,161.1000518798828,197.01246643066406,199.17901611328125,196.771728515625,198.74571228027344,15407558
2021-08-27,162.12364196777344,198.26425170898438,199.17901611328125,197.30133056640625,197.3976287841797,10879860
2021-08-30,163.77716064453125,200.286376953125,200.4789581298828,198.36053466796875,198.36053466796875,12550267
2021-08-31,166.3755340576172,203.4639892578125,203.75286865234375,199.56417846679688,200.3345184326172,26802390
2021-09-01,164.95826721191406,201.73074340820312,204.42691040039062,201.5381622314453,203.17510986328125,16867486
2021-09-02,165.15509033203125,201.97146606445312,203.6565704345703,201.24928283691406,201.24928283691406,14872714
2021-09-03,165.82437133789062,202.78994750976562,203.4158477783203,201.97146606445312,201.97146606445312,10622796
2021-09-06,164.80076599121094,201.5381622314453,203.36770629882812,201.2974395751953,203.17510986328125,11041632
2021-09-07,166.72988891601562,203.89730834960938,206.40087890625,202.3566436767578,203.07882690429688,38933378
2021-09-08,166.33616638183594,203.4158477783203,205.1009521484375,201.92332458496094,204.37875366210938,17897021
2021-09-09,167.43853759765625,204.76393127441406,205.9675750732422,202.74180603027344,203.2232666015625,19784972
2021-09-13,168.61959838867188,206.2082977294922,207.1712188720703,203.94544982910156,205.43797302246094,16661794
2021-09-14,170.155029296875,208.0859832763672,209.19334411621094,206.25643920898438,206.93048095703125,20377545
2021-09-15,170.07627868652344,207.98968505859375,209.1451873779297,207.31565856933594,209.0489044189453,21028598
2021-09-16,181.69029235839844,222.19268798828125,224.9851531982422,208.278564453125,208.9044647216797,154986538
2021-09-17,182.0052490234375,222.57786560058594,228.49978637695312,220.6038818359375,224.3592529296875,82563658
2021-09-20,184.05247497558594,225.08143615722656,230.47377014160156,221.7112274169922,222.4334259033203,73101936
2021-09-21,190.1547393798828,232.54403686523438,233.45880126953125,223.1074676513672,226.2369384765625,58854434
2021-09-22,191.72950744628906,234.46986389160156,236.6845703125,231.77369689941406,234.46986389160156,54648494
2021-09-23,190.942138671875,233.50694274902344,236.4919891357422,232.7366180419922,235.9142303466797,22630330
2021-09-24,187.7532196044922,229.60714721679688,234.95132446289062,228.88494873046875,234.95132446289062,25779310
2021-09-27,187.9500274658203,229.84786987304688,232.8810577392578,226.76654052734375,230.90707397460938,23772123
2021-09-28,187.20201110839844,228.93310546875,232.64031982421875,227.536865234375,230.95521545410156,16319138
2021-09-29,187.47760009765625,229.27012634277344,232.44773864746094,226.95912170410156,227.2480010986328,16045073
2021-09-30,185.94223022460938,227.39244079589844,231.4848175048828,226.52581787109375,231.0033721923828,16987893
2021-10-01,185.31228637695312,226.62210083007812,228.21090698242188,224.26295471191406,226.4776611328125,16570661
2021-10-04,186.2965087890625,227.82574462890625,229.51084899902344,226.6702423095703,227.2480010986328,11098123
2021-10-05,184.8004913330078,225.99620056152344,228.64422607421875,225.80361938476562,227.63316345214844,9578825
2021-10-06,182.08399963378906,222.6741485595703,227.63316345214844,222.04824829101562,226.09249877929688,18179336
2021-10-07,183.4225311279297,224.3111114501953,226.2369384765625,223.68521118164062,224.3592529296875,10770973
2021-10-08,182.4383087158203,223.1074676513672,226.09249877929688,222.62600708007812,226.0443572998047,10114327
2021-10-11,187.438232421875,229.2219696044922,230.61819458007812,223.1074676513672,223.39633178710938,22000303
2021-10-12,189.99725341796875,232.3514404296875,233.9884033203125,229.173828125,229.75157165527344,30347455
2021-10-13,196.21763610839844,239.95848083496094,241.59542846679688,231.2440948486328,233.5550994873047,52091422
2021-10-14,202.0049591064453,247.03590393066406,252.1393585205078,241.06582641601562,243.85829162597656,88696178
2021-10-18,206.72930908203125,252.8134002685547,255.46141052246094,247.80624389648438,251.3208770751953,62614961
2021-10-19,193.6586456298828,236.82901000976562,252.8134002685547,235.96238708496094,251.70603942871094,61336411
2021-10-20,194.17041015625,237.45489501953125,239.28443908691406,233.3625030517578,236.82901000976562,49663940
2021-10-21,192.67437744140625,235.6253662109375,239.13999938964844,234.08470153808594,238.802978515625,23385990
2021-10-22,186.2965087890625,227.82574462890625,236.6845703125,225.03329467773438,235.6253662109375,36905793
2021-10-25,183.77688598632812,224.74441528320312,227.87388610839844,221.95196533203125,225.41845703125,23194065
2021-10-26,186.375244140625,227.9220428466797,230.13674926757812,223.97409057617188,225.41845703125,19663381
2021-10-27,187.7532196044922,229.60714721679688,232.3514404296875,227.44058227539062,231.34039306640625,26909428
2021-10-28,177.24156188964844,216.75222778320312,227.19985961914062,215.8374481201172,226.38137817382812,48064941
2021-10-29,175.74549865722656,214.9226837158203,219.785400390625,214.05606079101562,216.6559295654297,27668175
2021-11-01,178.61944580078125,218.43731689453125,219.11135864257812,214.24864196777344,215.8374481201172,24090945
2021-11-02,177.63522338867188,217.23367309570312,220.74832153320312,216.17446899414062,219.544677734375,14896284
2021-11-03,175.1549530029297,214.20050048828125,218.43731689453125,213.47830200195312,217.6188507080078,18530527
2021-11-04,178.38327026367188,218.14845275878906,218.87063598632812,215.69300842285156,216.51148986816406,7295341
2021-11-08,180.9422607421875,221.27792358398438,222.14454650878906,217.32997131347656,221.18162536621094,21051238
2021-11-09,180.11549377441406,220.26686096191406,222.33712768554688,219.40023803710938,221.32606506347656,11964518
2021-11-10,181.76904296875,222.2889862060547,224.21481323242188,218.7743377685547,219.01507568359375,13948380
2021-11-11,181.09976196289062,221.4705047607422,222.91488647460938,220.07427978515625,221.8556671142578,8448263
2021-11-12,183.38316345214844,224.26295471191406,225.27401733398438,220.6520233154297,222.62600708007812,12312123
2021-11-15,187.47760009765625,229.27012634277344,230.13674926757812,224.45553588867188,225.27401733398438,40247848
2021-11-16,185.39102172851562,226.71839904785156,230.76263427734375,226.2850799560547,230.1848907470703,15241184
2021-11-17,188.57994079589844,230.61819458007812,236.15496826171875,226.91098022460938,227.2480010986328,48496295
2021-11-18,187.00515747070312,228.69236755371094,233.9884033203125,227.536865234375,231.0996551513672,21005037
2021-11-22,181.80836486816406,222.33712768554688,231.82183837890625,221.03720092773438,229.07752990722656,23443628
2021-11-23,182.3595733642578,223.01116943359375,224.07037353515625,220.6520233154297,220.6520233154297,13950744
2021-11-24,179.2887725830078,219.25579833984375,224.07037353515625,218.5336151123047,223.82965087890625,14684422
2021-11-25,182.12335205078125,222.7222900390625,223.5889129638672,217.37811279296875,218.58175659179688,24825493
2021-11-26,176.37538146972656,215.69300842285156,221.51864624023438,214.82638549804688,220.4113006591797,28067913
2021-11-29,174.40692138671875,213.2857208251953,215.35598754882812,212.033935546875,213.76718139648438,22985358
2021-11-30,174.13131713867188,212.94869995117188,216.8485107421875,211.8413543701172,213.76718139648438,24408641
2021-12-01,174.7218780517578,213.6708984375,215.0189666748047,212.41909790039062,213.76718139648438,13496307
2021-12-02,177.51712036132812,217.08924865722656,217.76327514648438,213.0931396484375,213.6708984375,16517389
2021-12-03,174.52505493164062,213.43016052246094,217.81143188476562,213.14129638671875,216.6559295654297,14325920
2021-12-06,171.57232666015625,209.81922912597656,213.9597625732422,209.43406677246094,213.43016052246094,13644352
2021-12-07,173.73764038085938,212.46725463867188,213.7190399169922,210.01181030273438,210.7821502685547,9246755
2021-12-08,177.12339782714844,216.6077880859375,217.28182983398438,212.8042755126953,212.8042755126953,10241656
2021-12-09,185.35165405273438,226.6702423095703,227.68130493164062,214.7301025390625,214.7301025390625,39714672
2021-12-10,185.90284729003906,227.3442840576172,230.08859252929688,225.08143615722656,227.44058227539062,36517117
2021-12-13,184.72174072265625,225.89991760253906,229.89601135253906,225.4665985107422,229.173828125,22903720
2021-12-14,179.99742126464844,220.12242126464844,228.3072052001953,219.11135864257812,226.2850799560547,38953007
2021-12-15,176.41481018066406,215.7411651611328,223.5889129638672,215.11526489257812,221.4705047607422,35987634
2021-12-16,175.50926208496094,214.63380432128906,217.76327514648438,212.61167907714844,217.6188507080078,25131188
2021-12-17,171.61170959472656,209.86737060546875,214.58566284179688,208.71188354492188,214.5375213623047,30827201
2021-12-20,167.24168395996094,204.523193359375,208.2304229736328,202.01962280273438,208.2304229736328,38778895
2021-12-21,167.32041931152344,204.61949157714844,207.4600830078125,203.2232666015625,206.06385803222656,20142586
2021-12-22,166.9267120361328,204.13803100585938,206.25643920898438,203.2714080810547,206.06385803222656,17903428
2021-12-23,171.0998992919922,209.24148559570312,210.3488311767578,205.2935333251953,205.9675750732422,23065082
2021-12-24,171.65106201171875,209.91552734375,212.274658203125,208.42300415039062,209.91552734375,17220191
2021-12-27,171.29673767089844,209.48220825195312,210.3488311767578,207.65267944335938,210.30068969726562,8467106
2021-12-28,173.2652130126953,211.88949584960938,212.41909790039062,209.91552734375,209.91552734375,12014352
2021-12-29,170.66683959960938,208.71188354492188,212.13023376464844,208.278564453125,211.8413543701172,11923119
2021-12-30,170.07627868652344,207.98968505859375,209.81922912597656,207.50823974609375,208.56744384765625,10116360
2021-12-31,171.69044494628906,209.9636688232422,210.68585205078125,208.13412475585938,208.8563232421875,7875890
2022-01-03,172.51718139648438,210.9747314453125,211.69691467285156,209.00074768066406,209.9636688232422,8064567
2022-01-04,173.4226837158203,212.0820770263672,213.47830200195312,210.9265899658203,211.35989379882812,9398805
2022-01-05,173.65890502929688,212.37095642089844,213.2857208251953,210.54141235351562,211.50433349609375,11663111
2022-01-06,172.20225524902344,210.58956909179688,212.2265167236328,210.1081085205078,210.87843322753906,9295303
2022-01-07,171.9660186767578,210.30068969726562,212.46725463867188,209.43406677246094,211.64877319335938,9196075
2022-01-10,175.82421875,215.0189666748047,216.36705017089844,210.7821502685547,211.74505615234375,16451394
2022-01-11,174.76124572753906,213.7190399169922,215.93374633789062,212.99685668945312,215.06712341308594,8329596
2022-01-12,175.3911590576172,214.48936462402344,215.35598754882812,213.38201904296875,214.24864196777344,13665682
2022-01-13,176.33602905273438,215.64486694335938,217.42626953125,214.48936462402344,215.5967254638672,11944029
2022-01-14,175.27305603027344,214.34494018554688,216.46334838867188,214.05606079101562,215.64486694335938,10976796
2022-01-17,176.84783935546875,216.27076721191406,217.23367309570312,213.14129638671875,214.34494018554688,12792728
2022-01-18,173.81639099121094,212.56353759765625,218.87063598632812,212.13023376464844,216.27076721191406,14948456
2022-01-19,173.5014190673828,212.17837524414062,214.15234375,210.58956909179688,212.56353759765625,11915686
2022-01-20,172.24160766601562,210.63771057128906,213.91162109375,209.91552734375,212.37095642089844,17997322
2022-01-21,170.90301513671875,209.00074768066406,212.32281494140625,207.98968505859375,210.39698791503906,17225050
2022-01-24,166.76925659179688,203.94544982910156,209.67478942871094,203.07882690429688,209.00074768066406,18023332
2022-01-25,168.7377166748047,206.3527374267578,206.73789978027344,201.7788848876953,204.13803100585938,19028606
2022-01-27,168.97393798828125,206.64161682128906,207.50823974609375,203.2714080810547,203.4158477783203,24041247
2022-01-28,171.33609008789062,209.5303497314453,211.11917114257812,207.12306213378906,207.12306213378906,15865353
2022-01-31,173.38333129882812,212.033935546875,212.56353759765625,209.0489044189453,210.39698791503906,15618203
2022-02-01,179.32810974121094,219.30393981933594,220.31500244140625,211.0228729248047,212.8042755126953,44871108
2022-02-02,182.79263305664062,223.540771484375,224.64813232421875,220.50758361816406,221.4705047607422,42714702
2022-02-03,184.6036376953125,225.75547790527344,226.4776611328125,223.20375061035156,223.540771484375,28918394
2022-02-04,184.48550415039062,225.6110382080078,229.65528869628906,222.96302795410156,228.45164489746094,58889867
2022-02-07,181.2572021484375,221.6630859375,226.0443572998047,220.02613830566406,225.32217407226562,25101983
2022-02-08,182.08399963378906,222.6741485595703,223.68521118164062,220.5557403564453,221.75938415527344,16825239
2022-02-09,181.2178497314453,221.6149444580078,224.3592529296875,220.26686096191406,223.68521118164062,12351873
2022-02-10,182.8713836669922,223.63706970214844,224.74441528320312,219.30393981933594,220.21871948242188,20317032
2022-02-11,183.0288543701172,223.82965087890625,224.64813232421875,221.27792358398438,223.39633178710938,18793513
2022-02-14,176.9430389404297,211.31175231933594,217.6188507080078,210.39698791503906,217.6188507080078,23621214
2022-02-15,179.805419921875,214.7301025390625,215.21156311035156,210.44512939453125,212.8042755126953,13371177
2022-02-16,179.60382080078125,214.48936462402344,216.36705017089844,213.62274169921875,215.50042724609375,11664158
2022-02-17,179.52320861816406,214.39308166503906,216.030029296875,212.6598358154297,214.7782440185547,14564261
2022-02-18,178.91848754882812,213.6708984375,215.1634063720703,213.2857208251953,214.39308166503906,9004891
2022-02-21,175.77391052246094,209.91552734375,213.0931396484375,209.0970458984375,212.13023376464844,16750193
2022-02-22,173.2340545654297,206.88233947753906,208.8563232421875,205.1009521484375,207.0267791748047,26741024
2022-02-23,174.1209716796875,207.94154357910156,209.43406677246094,207.07492065429688,208.76002502441406,11438476
2022-02-24,168.11399841308594,200.767822265625,205.3898162841797,199.32345581054688,202.2122039794922,42933709
2022-02-25,172.50836181640625,206.01571655273438,208.4711456298828,202.74180603027344,203.6565704345703,24543858
2022-02-28,174.04034423828125,207.8452606201172,208.42300415039062,202.98252868652344,205.2935333251953,20806226
2022-03-02,173.59689331054688,207.31565856933594,208.56744384765625,204.57135009765625,206.4490203857422,20039140
2022-03-03,176.90274047851562,211.26361083984375,212.033935546875,207.98968505859375,208.037841796875,29631546
2022-03-04,181.82115173339844,217.13739013671875,218.9669189453125,208.95260620117188,209.62664794921875,69409780
2022-03-07,181.37770080566406,216.6077880859375,218.58175659179688,211.93765258789062,213.76718139648438,47001716
2022-03-08,182.94998168945312,218.4854736328125,219.9779815673828,215.45228576660156,215.5967254638672,37424203
2022-03-09,184.8448028564453,220.74832153320312,222.81858825683594,217.7151336669922,219.25579833984375,43923809
2022-03-10,187.06210327148438,223.39633178710938,223.87779235839844,219.40023803710938,222.4334259033203,37523806
2022-03-11,190.5695343017578,227.58502197265625,228.3072052001953,221.6149444580078,223.300048828125,43305144
2022-03-14,192.70623779296875,230.13674926757812,230.57005310058594,226.57395935058594,227.4887237548828,36465969
2022-03-15,191.77899169921875,229.02938842773438,232.44773864746094,227.15170288085938,230.13674926757812,34269168
2022-03-16,195.6089324951172,233.60324096679688,233.9884033203125,230.2330322265625,231.0996551513672,22462538
